123 1 2 1980 26 1 -4 -4 1 2 1 1 12 15 4 -5 -5 -5 -5 10 1
124 1 2 1982 28 1 -4 -4 1 2 1 1 12 15 4 -5 -5 -5 -5 8 1
125 2 5 1984 28 1 -3 -3 1 3 1 1 18 16 4 -5 -5 -5 -5 16 9
126 1 5 1981 26 1 -4 -4 4 2 1 1 -4 12 4 68000 227 1 1 12 19
127 2 3 1982 24 1 -4 -4 1 2 1 1 16 16 4 240000 801 1 1 18 19
128 2 8 1982 26 1 93000 736 4 2 1 1 -4 16 4 94524 724 1 1 17 19
129 2 8 1980 -3 1 -4 -4 3 2 1 1 17 16 4 -5 -5 -5 -5 16 18
130 2 7 1981 -3 1 -4 -4 3 2 1 1 17 16 4 60000 357 1 1 16 19
131 1 10 1980 31 1 40200 318 1 1 1 1 16 16 4 -5 -5 -5 -5 13 3
132 1 2 1983 30 1 42047 264 1 2 1 1 16 16 4 -5 -5 -5 -5 17 15
133 1 7 1982 27 1 51160 322 1 2 1 1 16 16 4 467966 2241 1 1 16 19
134 1 4 1984 26 1 -4 -4 1 2 1 1 16 14 4 -5 -5 -5 -5 15 9
135 1 4 1981 32 1 72000 666 4 1 1 1 -4 18 4 -5 -5 -5 -5 18 15
136 2 9 1983 27 1 -3 -3 1 3 1 1 14 18 4 -5 -5 -5 -5 16 12
137 2 5 1980 23 1 3400 31 4 1 1 1 -4 12 4 -3 -3 1 1 11 19
138 1 4 1984 30 1 -3 -3 1 3 1 1 18 16 4 146286 870 1 1 14 19
139 2 7 1984 34 1 246474 1627 1 2 1 1 16 18 4 -5 -5 -5 -5 12 6
140 1 12 1983 24 1 48750 260 2 3 1 1 16 12 2 -5 -5 -5 -5 14 12
141 2 1 1980 31 1 -3 -3 1 1 1 1 9 12 4 -5 -5 -5 -5 13 5
142 2 1 1981 16 1 38700 207 4 3 1 1 -4 10 4 -5 -5 -5 -5 12 16
143 1 8 1981 19 1 123000 641 1 2 1 1 14 12 1 60000 200 0 -4 15 19
144 1 8 1982 22 1 69500 371 2 3 1 1 12 16 1 75000 574 1 1 13 19
145 1 4 1984 24 1 69500 371 2 3 1 1 12 16 1 130000 995 1 1 16 19
146 1 7 1984 19 1 47000 295 1 2 1 1 12 12 1 2500 13 1 1 12 19
147 2 2 1984 39 1 35000 277 1 1 1 1 13 12 4 -5 -5 -5 -5 13 18
148 2 10 1982 34 1 -3 -3 4 2 1 1 -4 6 1 -5 -5 -5 -5 11 18
149 2 4 1983 26 1 -3 -3 4 3 1 1 -4 11 1 0 0 0 -4 15 19
150 1 2 1984 27 1 -3 -3 4 3 1 1 -4 11 1 -3 -3 1 1 14 19
151 2 1 1982 18 1 -3 -3 9 3 1 1 -4 -4 1 0 0 1 1 12 19
152 1 5 1982 18 1 -4 -4 1 3 1 1 14 12 1 -5 -5 -5 -5 12 18
153 2 2 1980 24 1 -3 -3 2 3 1 1 12 10 1 -3 -3 0 -4 12 19
154 1 6 1980 29 1 142700 868 1 1 1 1 20 19 4 -5 -5 -5 -5 12 2
155 1 2 1980 26 1 -3 -3 1 2 1 1 18 14 4 185200 1418 1 1 16 19
156 1 11 1982 29 1 -3 -3 1 2 1 1 18 14 4 467966 2241 1 1 20 19
157 2 3 1982 26 1 72000 438 1 1 1 1 12 12 2 250000 708 1 1 16 19
158 1 12 1984 30 1 47000 251 1 3 1 1 -3 16 2 -5 -5 -5 -5 16 17
159 2 1 1980 17 1 21 0 1 3 1 1 10 12 2 52500 171 1 1 13 19
160 2 1 1981 -3 1 5856 32 4 4 1 1 -4 9 2 22500 111 0 -4 -3 19
161 1 1 1982 17 1 5856 32 4 4 1 1 -4 9 2 64000 326 1 1 11 19
162 2 8 1981 21 1 40000 217 4 4 1 1 -4 -3 1 -3 -3 1 1 18 19
163 1 2 1983 22 1 40000 217 4 4 1 1 -4 -3 1 -5 -5 -5 -5 12 18
164 2 7 1981 26 1 49000 255 1 2 1 1 12 12 4 126500 626 1 1 13 19
165 1 4 1980 27 1 -4 -4 1 3 1 1 12 13 4 156000 521 1 1 16 19
166 2 9 1982 29 1 -4 -4 1 3 1 1 12 13 4 165000 551 0 -4 17 19
167 1 11 1984 16 1 87000 529 1 1 1 1 12 8 2 -3 -3 0 -4 12 19
168 1 1 1981 23 1 -3 -3 1 1 1 1 12 13 2 223750 879 1 1 12 19
169 2 1 1983 30 1 30000 160 1 3 1 1 20 12 4 -3 -3 1 0 11 19
170 2 8 1984 32 1 30000 160 1 3 1 1 20 12 4 145803 460 1 1 16 19
171 2 7 1984 26 1 54000 339 1 2 1 1 11 12 2 -3 -3 1 1 15 19
172 1 7 1983 33 1 119750 948 1 1 0 1 18 16 4 -5 -5 -5 -5 20 18
173 2 6 1980 29 1 104500 544 1 2 0 1 18 16 4 -5 -5 -5 -5 13 5
174 1 4 1983 31 1 104500 544 1 2 0 1 18 16 4 190000 1130 1 1 16 19
175 2 10 1981 33 1 -3 -3 1 1 0 1 18 16 4 -5 -5 -5 -5 17 12
176 1 9 1982 26 1 -3 -3 1 3 0 1 18 13 4 160000 792 1 1 17 19
177 2 11 1980 29 1 52425 319 1 1 0 1 12 16 4 141000 554 1 1 18 19
178 2 3 1980 23 1 -3 -3 1 3 0 1 18 12 4 74100 247 1 1 20 19
179 2 9 1981 25 1 -3 -3 1 3 0 1 18 12 4 -5 -5 -5 -5 11 3
180 1 9 1983 27 1 -3 -3 1 3 0 1 18 12 4 -5 -5 -5 -5 16 17
181 2 11 1982 26 1 111750 702 1 2 0 1 20 18 4 106300 526 1 1 20 19
182 2 5 1984 28 1 111750 702 1 2 0 1 20 18 4 467966 2241 1 1 16 19
183 2 12 1980 38 1 138750 844 1 1 0 1 20 16 4 30000 230 1 1 16 19
184 1 12 1984 52 1 60000 377 1 2 1 1 16 14 4 -5 -5 -5 -5 12 12
185 1 6 1981 26 1 92500 562 2 1 1 1 12 12 1 -5 -5 -5 -5 12 16
186 2 7 1983 33 1 -4 -4 1 2 1 1 -3 -3 4 -5 -5 -5 -5 12 7
187 1 9 1983 24 1 75500 360 1 4 1 1 14 12 2 129000 507 1 1 17 19
188 2 10 1980 21 1 26000 240 4 1 1 1 -4 12 4 119000 708 1 1 16 19
189 2 8 1984 33 1 -4 -4 4 1 1 1 -4 12 4 -5 -5 -5 -5 12 6
190 1 10 1983 34 1 -3 -3 4 2 1 1 -4 16 4 -3 -3 0 -4 9 19
191 1 2 1982 -3 1 80500 637 6 1 1 1 16 16 4 52000 204 1 1 12 19
192 2 3 1982 36 1 3070 24 4 2 1 1 -4 15 2 28000 91 1 1 13 19
193 2 2 1981 21 1 35820 224 4 3 1 1 -4 12 1 -3 -3 1 1 12 19
194 2 10 1980 27 1 43000 270 9 2 1 1 -4 -4 2 -3 -3 1 1 13 19
195 1 1 1983 29 1 40100 371 4 1 1 1 -4 14 1 25000 95 1 1 13 19
196 1 4 1984 40 1 -3 -3 1 1 1 1 14 19 2 -5 -5 -5 -5 12 6
197 2 12 1981 30 1 -3 -3 1 2 1 1 17 14 4 -3 -3 -3 -3 20 19
198 2 7 1980 19 1 -4 -4 8 2 1 1 -4 -4 4 110000 418 1 1 12 19
199 1 6 1982 35 1 115900 705 1 1 1 1 16 17 4 -3 -3 0 -4 16 19
200 1 8 1980 21 1 -3 -3 4 1 1 1 -4 15 4 -3 -3 0 -4 13 19
201 2 12 1983 23 1 80300 636 1 1 1 1 18 18 4 155000 767 1 1 18 19
202 1 1 1982 -3 1 -4 -4 1 2 1 1 12 12 4 125000 491 1 1 11 19
203 2 1 1984 -3 1 -4 -4 1 2 1 1 12 12 4 120000 594 0 -4 16 19
204 2 5 1981 -3 1 41000 324 4 2 1 1 -4 15 4 141329 555 1 -3 14 19
205 2 11 1983 28 1 41000 324 4 2 1 1 -4 15 4 70000 416 0 -4 -3 19
206 1 2 1982 25 1 17500 70 1 3 1 1 10 10 4 115000 569 1 1 18 19
207 2 11 1981 25 1 75500 322 1 5 1 1 8 12 4 163000 806 1 1 16 19
208 2 3 1984 28 1 75500 322 1 5 1 1 8 12 4 -5 -5 -5 -5 16 16
209 1 6 1983 28 1 36000 192 1 3 1 1 8 8 2 -5 -5 -5 -5 12 9
210 1 5 1984 -3 1 36000 192 1 3 1 1 8 8 2 -5 -5 -5 -5 12 10
211 2 6 1980 35 1 -3 -3 1 1 1 1 4 4 2 -3 -3 1 -3 17 19
212 1 2 1980 27 1 17900 113 1 2 1 1 8 12 2 -5 -5 -5 -5 10 18
213 2 4 1982 30 1 17900 113 1 2 1 1 8 12 2 140000 693 0 -4 15 19
214 2 11 1982 19 1 37400 200 1 3 1 1 16 12 2 123291 609 0 -4 16 19
215 1 5 1981 28 1 -3 -3 4 3 1 1 -4 12 2 -3 -3 1 1 16 19
216 2 6 1980 21 1 71900 375 1 2 1 1 6 11 2 119000 387 1 1 16 19
217 2 11 1982 35 1 -4 -4 5 1 1 1 12 -4 2 40000 133 0 -4 14 19
218 1 9 1983 28 1 -4 -4 1 1 1 1 12 16 2 -5 -5 -5 -5 12 5
219 1 3 1982 40 1 141400 1627 1 1 1 1 15 18 3 145000 738 1 0 16 19
220 1 3 1984 34 1 48400 231 1 4 1 1 14 12 4 52000 309 0 -4 13 19
221 2 9 1984 26 1 107700 677 2 2 1 1 12 14 4 76000 254 1 1 14 19
222 1 1 1981 -3 1 35000 220 1 2 1 1 12 9 2 -5 -5 -5 -5 15 18
223 1 1 1981 -3 1 35000 220 1 2 1 1 12 9 2 0 0 1 1 16 19
224 2 10 1982 30 1 57000 451 5 2 1 1 12 -4 4 70500 200 1 1 12 19
225 1 10 1980 26 1 -3 -3 5 1 1 1 12 -4 4 180000 576 1 1 12 19
226 2 3 1981 20 1 2500 16 4 3 1 1 -4 9 1 0 0 0 -4 14 19
227 2 1 1980 15 1 6014 -3 6 2 1 1 -4 14 3 -5 -5 -5 -5 8 17
228 1 1 1984 26 1 -3 -3 5 3 1 1 15 -4 4 215000 1095 1 1 16 19
229 2 2 1984 34 1 140 1 4 1 1 1 -4 16 4 -3 -3 1 -3 16 19
230 1 5 1984 25 1 -3 -3 1 2 1 1 12 12 2 120400 473 1 1 16 19
231 1 11 1980 17 1 -4 -4 5 2 1 1 12 -4 2 55000 280 1 1 10 19
232 1 6 1984 36 1 60 1 4 1 1 1 -4 12 2 85000 506 1 1 16 19
233 1 12 1980 23 1 36 0 1 1 1 1 7 13 2 0 0 1 1 12 19
234 2 8 1983 25 1 -4 -4 4 5 1 1 -4 11 2 103000 344 1 1 14 19
235 2 8 1981 21 1 4500 28 1 2 1 1 15 10 4 75050 574 1 1 16 19
236 2 12 1984 25 1 35 0 4 1 1 1 -4 15 2 14979 89 0 -4 15 19
237 1 3 1983 32 1 -3 -3 1 2 1 1 13 14 4 94000 720 1 1 16 19
238 2 8 1981 29 1 -4 -4 4 1 1 1 -4 -3 4 30000 116 0 -4 16 19
239 1 9 1980 -3 1 246474 1627 1 3 1 1 18 18 4 80000 612 1 1 14 19
240 2 4 1983 -3 1 246474 1627 1 3 1 1 18 18 4 -3 -3 1 1 16 19
241 2 2 1983 23 1 78000 417 1 3 1 1 16 18 2 195000 766 1 1 20 19
242 1 6 1984 25 1 78000 417 1 3 1 1 16 18 2 115000 880 1 1 20 19
243 2 2 1983 26 1 -3 -3 1 2 1 1 12 12 3 53300 263 1 1 12 19
244 1 3 1983 22 1 26000 139 1 3 1 1 12 12 2 198000 778 1 1 13 19
245 2 7 1984 -3 1 -4 -4 1 3 1 1 -3 -3 4 241000 946 1 1 20 19
246 1 10 1980 -3 1 -3 -3 5 4 1 1 15 -4 2 145700 721 1 1 20 19
247 1 3 1982 24 1 24850 156 1 2 1 1 13 13 4 120000 714 1 1 16 19
248 2 9 1983 26 1 24850 156 1 2 1 1 13 13 4 115000 880 1 1 16 19
249 1 8 1981 23 1 -4 -4 2 1 1 1 14 14 4 170000 1301 0 -4 -3 19
250 1 9 1981 26 1 94250 592 1 2 1 1 12 13 4 -5 -5 -5 -5 12 8
251 1 4 1982 29 1 37500 236 1 2 1 1 14 11 2 467966 2241 1 1 17 19
252 2 7 1984 32 1 37500 236 1 2 1 1 14 11 2 190000 967 1 1 18 19
253 2 9 1984 27 1 -4 -4 1 2 1 1 -3 -3 4 -5 -5 -5 -5 12 6
254 1 8 1981 30 1 -3 -3 4 2 1 1 -4 18 4 -3 -3 1 1 16 19
255 2 7 1983 32 1 -3 -3 4 2 1 1 -4 18 4 467966 2241 1 1 16 19
256 1 8 1980 22 1 43000 230 1 3 1 1 -3 -3 4 200020 785 1 1 12 19
257 1 5 1984 26 1 43000 230 1 3 1 1 -3 -3 4 -5 -5 -5 -5 9 18
258 1 11 1982 37 1 -4 -4 1 1 1 1 14 12 4 62400 245 1 1 18 19
259 1 12 1981 -3 1 -3 -3 1 1 1 1 -3 -3 4 179000 597 1 1 16 19
260 1 12 1980 21 1 -4 -4 4 3 1 1 -4 14 1 55000 327 0 -4 16 19
261 1 4 1983 20 1 -3 -3 4 2 1 1 -4 12 1 67500 216 1 1 12 19
262 1 9 1980 21 1 -4 -4 4 3 1 1 -4 8 1 80000 223 1 0 11 19
263 1 7 1983 23 1 -4 -4 4 3 1 1 -4 8 1 0 0 0 -4 9 19
264 1 7 1982 29 1 -4 -4 1 1 1 1 -3 -3 4 175000 687 1 1 18 19
265 1 9 1983 23 1 19000 81 1 5 1 1 6 6 2 137000 446 1 1 13 19
266 2 12 1980 24 1 54800 293 2 3 1 1 14 12 4 75000 446 1 1 14 19
267 2 12 1980 31 1 32010 253 1 1 1 1 12 13 4 90000 445 1 1 17 19
268 1 12 1981 26 1 71100 380 2 3 1 1 12 11 2 110000 367 1 1 14 19
269 2 6 1981 30 1 82500 519 1 2 1 1 12 16 4 -5 -5 -5 -5 13 7
270 2 1 1984 32 1 82500 519 1 2 1 1 12 16 4 -5 -5 -5 -5 13 18
271 2 8 1982 29 1 65400 330 1 1 1 1 12 12 4 53000 173 0 -4 10 19
272 2 9 1982 28 1 -3 -3 4 3 1 1 -4 7 2 -3 -3 0 -4 10 19
273 2 4 1983 17 1 -4 -4 4 3 1 1 -4 12 2 30000 178 1 0 14 19
274 2 8 1980 19 1 24 0 4 6 1 1 -4 5 2 -5 -5 -5 -5 11 15
275 1 12 1980 39 1 -3 -3 9 6 1 1 -4 -4 2 -5 -5 -5 -5 9 18
276 2 1 1982 20 1 24 0 4 6 1 1 -4 5 2 -5 -5 -5 -5 9 16
277 1 2 1984 22 1 24 0 4 6 1 1 -4 5 2 -5 -5 -5 -5 9 13
278 1 9 1980 27 1 62040 390 1 2 0 1 16 14 4 125000 618 1 1 12 19
279 1 4 1981 27 1 246474 1627 1 2 0 1 18 16 4 -3 -3 1 1 18 19
280 1 5 1983 30 1 246474 1627 1 2 0 1 18 16 4 -5 -5 -5 -5 19 18
281 1 12 1984 30 1 3750 23 4 3 1 1 -4 11 1 80000 476 1 1 12 19
282 1 6 1980 32 1 -3 -3 1 2 1 1 12 14 4 7500 38 0 -4 12 19
283 1 5 1984 36 1 -3 -3 1 2 1 1 12 14 4 49000 249 1 1 15 19
284 2 3 1981 20 1 -3 -3 2 4 1 1 -3 12 1 -3 -3 0 -4 14 19
285 1 2 1981 23 1 -3 -3 1 2 1 1 9 11 4 467966 2241 1 1 12 19
286 2 9 1984 29 1 -4 -4 1 1 1 1 14 12 4 133000 522 1 1 16 19
287 1 5 1980 22 1 -3 -3 1 3 1 1 12 12 4 135000 390 1 1 12 19
288 2 10 1983 25 1 -3 -3 1 3 1 1 12 12 4 131000 648 1 1 14 19
289 2 10 1984 26 1 -3 -3 1 3 1 1 12 12 4 55000 216 1 1 13 19
290 2 1 1984 31 1 70000 440 1 2 1 1 12 14 4 207000 674 1 1 12 19
291 2 6 1980 30 1 57200 289 1 1 1 1 12 12 4 -3 -3 0 -4 11 19
292 2 9 1984 24 1 29400 157 1 3 1 1 12 14 1 60000 357 1 1 15 19
293 2 11 1983 24 1 72000 385 1 3 1 1 12 12 2 200000 1189 1 0 16 19
294 1 5 1982 23 1 -4 -4 1 3 1 1 12 12 2 258200 1014 1 1 18 19
295 2 9 1984 20 1 100500 465 4 3 1 1 -4 8 2 177000 901 1 1 13 19
296 2 12 1981 25 1 45000 283 1 2 1 1 14 11 2 60000 236 1 1 16 19
